Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Derrick Favors (11700728),Derrick Favors,11700728,PF/C/F/UTIL,5000,UTA@SAC 11/25/2018 08:00PM ET,UTA,27.4205716066
PF/C,Rondae Hollis-Jefferson (11700737),Rondae Hollis-Jefferson,11700737,PF/C/F/UTIL,4900,PHI@BKN 11/25/2018 06:00PM ET,BKN,23.7304406259
SG/SF,Rodney McGruder (11700741),Rodney McGruder,11700741,SG/SF/F/G/UTIL,4800,MIA@TOR 11/25/2018 06:00PM ET,MIA,19.5154253662
PG/SG,Jeremy Lin (11700746),Jeremy Lin,11700746,PG/SG/G/UTIL,4800,CHA@ATL 11/25/2018 06:00PM ET,ATL,26.0353268695
PG/SG,Trey Burke (11700750),Trey Burke,11700750,PG/SG/G/UTIL,4700,NYK@MEM 11/25/2018 06:00PM ET,NYK,30.3471486444
PF,Marvin Bagley III (11700754),Marvin Bagley III,11700754,PF/F/UTIL,4700,UTA@SAC 11/25/2018 08:00PM ET,SAC,26.3090741096
PG/SG,Dwyane Wade (11700757),Dwyane Wade,11700757,PG/SG/G/UTIL,4600,MIA@TOR 11/25/2018 06:00PM ET,MIA,15.9245870988
PG/SG,Patrick Beverley (11700761),Patrick Beverley,11700761,PG/SG/G/UTIL,4500,LAC@POR 11/25/2018 09:00PM ET,LAC,20.7196946089
PG/SG,Fred VanVleet (11700765),Fred VanVleet,11700765,PG/SG/G/UTIL,4500,MIA@TOR 11/25/2018 06:00PM ET,TOR,20.4668193475
PG,Emmanuel Mudiay (11700769),Emmanuel Mudiay,11700769,PG/G/UTIL,4400,NYK@MEM 11/25/2018 06:00PM ET,NYK,21.7918354628
SG/SF,DanNYK Green (11700790),DanNYK Green,11700790,SG/SF/F/G/UTIL,4400,MIA@TOR 11/25/2018 06:00PM ET,TOR,0.0
PF/C,Dewayne Dedmon (11700777),Dewayne Dedmon,11700777,PF/C/F/UTIL,4400,CHA@ATL 11/25/2018 06:00PM ET,ATL,25.2983104541
SG/SF,Bogdan Bogdanovic (11700772),Bogdan Bogdanovic,11700772,SG/SF/F/G/UTIL,4400,UTA@SAC 11/25/2018 08:00PM ET,SAC,24.0334789287
SF/PF,Jae Crowder (11700781),Jae Crowder,11700781,SF/PF/F/UTIL,4400,UTA@SAC 11/25/2018 08:00PM ET,UTA,21.9692472065
SG/SF,Joe Harris (11700795),Joe Harris,11700795,SG/SF/F/G/UTIL,4300,PHI@BKN 11/25/2018 06:00PM ET,BKN,21.5410249729
SF/PF,Al-Farouq Aminu (11700808),Al-Farouq Aminu,11700808,SF/PF/F/UTIL,4300,LAC@POR 11/25/2018 09:00PM ET,POR,22.7112275264
PG/SG,Wayne Ellington (11700804),Wayne Ellington,11700804,PG/SG/G/UTIL,4300,MIA@TOR 11/25/2018 06:00PM ET,MIA,20.5302274852
SF/PF,Nemanja Bjelica (11700800),Nemanja Bjelica,11700800,SF/PF/F/UTIL,4300,UTA@SAC 11/25/2018 08:00PM ET,SAC,18.8435250072
SF/PF,JaMychal Green (11700812),JaMychal Green,11700812,SF/PF/F/UTIL,4200,NYK@MEM 11/25/2018 06:00PM ET,MEM,23.1475592781
